round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
23,2,0.86424,0.71186,0.56455,0.57992,0.86424,0.86424,0.86424
23,3,0.86359,0.74034,0.52535,0.51478,0.86359,0.86359,0.86359
23,4,0.86485,0.73219,0.54238,0.54539,0.86485,0.86485,0.86485
23,5,0.8644,0.71417,0.56115,0.57503,0.8644,0.8644,0.8644
23,6,0.86489,0.7353,0.54051,0.54216,0.86489,0.86489,0.86489
23,7,0.86438,0.712,0.56778,0.58447,0.86438,0.86438,0.86438
23,8,0.86386,0.70892,0.56546,0.58116,0.86386,0.86386,0.86386
23,9,0.86446,0.7324,0.53789,0.53768,0.86446,0.86446,0.86446
24,0,0.8628,0.7011,0.5885,0.6106,0.8628,0.8628,0.8628
24,1,0.86451,0.7151,0.56122,0.57514,0.86451,0.86451,0.86451
24,2,0.86453,0.7166,0.55803,0.57042,0.86453,0.86453,0.86453
24,3,0.86398,0.74305,0.52789,0.51949,0.86398,0.86398,0.86398
24,4,0.86497,0.73925,0.53878,0.53911,0.86497,0.86497,0.86497
24,5,0.86392,0.70831,0.57077,0.5885,0.86392,0.86392,0.86392
24,6,0.86489,0.7404,0.53737,0.53664,0.86489,0.86489,0.86489
24,7,0.86412,0.70918,0.57308,0.59164,0.86412,0.86412,0.86412
24,8,0.864,0.70979,0.56596,0.58187,0.864,0.864,0.864
24,9,0.86471,0.73022,0.54242,0.54548,0.86471,0.86471,0.86471
25,0,0.8629,0.70155,0.58814,0.61021,0.8629,0.8629,0.8629
25,1,0.86459,0.71699,0.5583,0.57083,0.86459,0.86459,0.86459
25,2,0.86444,0.7134,0.56437,0.57969,0.86444,0.86444,0.86444
25,3,0.86365,0.74247,0.52514,0.51436,0.86365,0.86365,0.86365
25,4,0.86469,0.73807,0.53678,0.53565,0.86469,0.86469,0.86469
25,5,0.86396,0.70922,0.5673,0.58374,0.86396,0.86396,0.86396
25,6,0.86479,0.72395,0.54994,0.55788,0.86479,0.86479,0.86479
25,7,0.86398,0.70836,0.57276,0.59119,0.86398,0.86398,0.86398
25,8,0.86313,0.70331,0.57097,0.5886,0.86313,0.86313,0.86313
25,9,0.86471,0.73246,0.54064,0.54243,0.86471,0.86471,0.86471
