round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
13,3,0.94021,0.94001,0.93993,0.93975,0.94021,0.94021,0.94021
13,4,0.94458,0.94445,0.94349,0.94371,0.94458,0.94458,0.94458
13,5,0.94479,0.94455,0.94457,0.9445,0.94479,0.94479,0.94479
13,6,0.94583,0.94563,0.94519,0.94524,0.94583,0.94583,0.94583
13,7,0.94625,0.94587,0.94576,0.94577,0.94625,0.94625,0.94625
13,8,0.9425,0.94184,0.9416,0.94157,0.9425,0.9425,0.9425
13,9,0.94313,0.94284,0.94252,0.94251,0.94313,0.94313,0.94313
14,0,0.94,0.93947,0.9392,0.93911,0.94,0.94,0.94
14,1,0.94146,0.94172,0.94035,0.94071,0.94146,0.94146,0.94146
14,2,0.94396,0.94361,0.94346,0.94339,0.94396,0.94396,0.94396
14,3,0.94229,0.94209,0.94197,0.94183,0.94229,0.94229,0.94229
14,4,0.94542,0.94521,0.94433,0.94452,0.94542,0.94542,0.94542
14,5,0.94563,0.94538,0.9454,0.94532,0.94563,0.94563,0.94563
14,6,0.94792,0.94755,0.94727,0.94727,0.94792,0.94792,0.94792
14,7,0.94521,0.9448,0.94466,0.94467,0.94521,0.94521,0.94521
14,8,0.94271,0.94204,0.94181,0.94177,0.94271,0.94271,0.94271
14,9,0.94417,0.94392,0.94374,0.94371,0.94417,0.94417,0.94417
15,0,0.9425,0.94196,0.94164,0.9416,0.9425,0.9425,0.9425
15,1,0.94333,0.94366,0.94223,0.9426,0.94333,0.94333,0.94333
15,2,0.94833,0.94809,0.94797,0.9479,0.94833,0.94833,0.94833
15,3,0.94271,0.94261,0.94241,0.94229,0.94271,0.94271,0.94271
15,4,0.94667,0.94646,0.94562,0.94581,0.94667,0.94667,0.94667
15,5,0.94563,0.94541,0.9454,0.94535,0.94563,0.94563,0.94563
15,6,0.94875,0.94842,0.94811,0.94813,0.94875,0.94875,0.94875
15,7,0.94583,0.94545,0.94527,0.9453,0.94583,0.94583,0.94583
15,8,0.9425,0.9418,0.94162,0.94155,0.9425,0.9425,0.9425
15,9,0.94437,0.94413,0.94394,0.94389,0.94437,0.94437,0.94437
16,0,0.94333,0.94285,0.94253,0.9425,0.94333,0.94333,0.94333
16,1,0.94479,0.94515,0.94376,0.94413,0.94479,0.94479,0.94479
16,2,0.94708,0.94677,0.94664,0.94656,0.94708,0.94708,0.94708
16,3,0.94333,0.94322,0.94301,0.94291,0.94333,0.94333,0.94333
16,4,0.94875,0.94859,0.94772,0.94791,0.94875,0.94875,0.94875
16,5,0.94521,0.94497,0.94496,0.9449,0.94521,0.94521,0.94521
16,6,0.94979,0.9494,0.94916,0.94916,0.94979,0.94979,0.94979
16,7,0.94667,0.94625,0.94614,0.94615,0.94667,0.94667,0.94667
16,8,0.94354,0.94295,0.94262,0.94264,0.94354,0.94354,0.94354
16,9,0.94625,0.946,0.94581,0.94577,0.94625,0.94625,0.94625
17,0,0.94354,0.94299,0.94265,0.94263,0.94354,0.94354,0.94354
17,1,0.94458,0.94485,0.94355,0.94391,0.94458,0.94458,0.94458
17,2,0.94854,0.94818,0.94811,0.94803,0.94854,0.94854,0.94854
17,3,0.94271,0.94256,0.94239,0.94225,0.94271,0.94271,0.94271
17,4,0.94833,0.94813,0.94727,0.94748,0.94833,0.94833,0.94833
17,5,0.94708,0.94683,0.94685,0.9468,0.94708,0.94708,0.94708
17,6,0.94958,0.94919,0.94901,0.94899,0.94958,0.94958,0.94958
17,7,0.94583,0.94541,0.94525,0.94527,0.94583,0.94583,0.94583
17,8,0.94521,0.94459,0.94438,0.94434,0.94521,0.94521,0.94521
17,9,0.94604,0.94576,0.94558,0.94558,0.94604,0.94604,0.94604
18,0,0.94417,0.94358,0.94336,0.94328,0.94417,0.94417,0.94417
18,1,0.94583,0.94607,0.94483,0.94518,0.94583,0.94583,0.94583
18,2,0.94854,0.94816,0.94807,0.94797,0.94854,0.94854,0.94854
18,3,0.94354,0.94337,0.94317,0.94308,0.94354,0.94354,0.94354
18,4,0.94958,0.94945,0.94853,0.94877,0.94958,0.94958,0.94958
18,5,0.94646,0.94614,0.94619,0.94613,0.94646,0.94646,0.94646
18,6,0.94979,0.94935,0.94921,0.94918,0.94979,0.94979,0.94979
18,7,0.94687,0.94651,0.94635,0.94637,0.94687,0.94687,0.94687
18,8,0.94417,0.94356,0.94327,0.94327,0.94417,0.94417,0.94417
18,9,0.94479,0.94465,0.94436,0.94438,0.94479,0.94479,0.94479
19,0,0.94687,0.94637,0.94603,0.94605,0.94687,0.94687,0.94687
19,1,0.94667,0.9469,0.94572,0.94604,0.94667,0.94667,0.94667
19,2,0.95104,0.95072,0.9506,0.95055,0.95104,0.95104,0.95104
19,3,0.94417,0.94398,0.94389,0.94371,0.94417,0.94417,0.94417
19,4,0.95104,0.95094,0.95006,0.95029,0.95104,0.95104,0.95104
19,5,0.94667,0.94643,0.94635,0.94636,0.94667,0.94667,0.94667
19,6,0.95021,0.94984,0.94957,0.94959,0.95021,0.95021,0.95021
19,7,0.94813,0.94774,0.94756,0.94761,0.94813,0.94813,0.94813
19,8,0.94521,0.94462,0.94433,0.94433,0.94521,0.94521,0.94521
19,9,0.94687,0.94669,0.94644,0.94645,0.94687,0.94687,0.94687
20,0,0.9475,0.94703,0.94676,0.94673,0.9475,0.9475,0.9475
20,1,0.94687,0.94702,0.94595,0.94625,0.94687,0.94687,0.94687
20,2,0.95063,0.9503,0.95019,0.95012,0.95063,0.95063,0.95063
20,3,0.94479,0.94467,0.94447,0.94435,0.94479,0.94479,0.94479
20,4,0.95187,0.95187,0.95095,0.95117,0.95187,0.95187,0.95187
20,5,0.94771,0.94746,0.94746,0.94742,0.94771,0.94771,0.94771
20,6,0.95,0.94966,0.94935,0.94937,0.95,0.95,0.95
20,7,0.94771,0.94728,0.94714,0.94716,0.94771,0.94771,0.94771
20,8,0.94729,0.9467,0.9464,0.94641,0.94729,0.94729,0.94729
20,9,0.94604,0.94582,0.94565,0.94563,0.94604,0.94604,0.94604
21,0,0.94687,0.94643,0.94611,0.94608,0.94687,0.94687,0.94687
21,1,0.94792,0.94798,0.94701,0.94729,0.94792,0.94792,0.94792
21,2,0.95167,0.95142,0.95131,0.95124,0.95167,0.95167,0.95167
21,3,0.94458,0.94446,0.94426,0.94413,0.94458,0.94458,0.94458
21,4,0.95104,0.95095,0.95007,0.95029,0.95104,0.95104,0.95104
21,5,0.9475,0.94721,0.94733,0.94723,0.9475,0.9475,0.9475
21,6,0.95063,0.95019,0.94999,0.94997,0.95063,0.95063,0.95063
21,7,0.94813,0.94778,0.94754,0.9476,0.94813,0.94813,0.94813
21,8,0.94729,0.94681,0.94655,0.94655,0.94729,0.94729,0.94729
21,9,0.94646,0.94635,0.946,0.94606,0.94646,0.94646,0.94646
22,0,0.94792,0.94739,0.9472,0.94711,0.94792,0.94792,0.94792
22,1,0.94792,0.94792,0.94703,0.94728,0.94792,0.94792,0.94792
22,2,0.95292,0.95255,0.95255,0.95245,0.95292,0.95292,0.95292
22,3,0.94479,0.94471,0.94445,0.94436,0.94479,0.94479,0.94479
22,4,0.95083,0.95082,0.94987,0.95011,0.95083,0.95083,0.95083
22,5,0.94729,0.94701,0.94701,0.94697,0.94729,0.94729,0.94729
22,6,0.95104,0.95059,0.95034,0.95034,0.95104,0.95104,0.95104
22,7,0.94771,0.94732,0.94706,0.94714,0.94771,0.94771,0.94771
22,8,0.94667,0.94611,0.94575,0.94583,0.94667,0.94667,0.94667
22,9,0.94646,0.94619,0.94604,0.94602,0.94646,0.94646,0.94646
23,0,0.94854,0.94802,0.94775,0.94772,0.94854,0.94854,0.94854
23,1,0.94917,0.94911,0.94827,0.94853,0.94917,0.94917,0.94917
23,2,0.95271,0.95235,0.95231,0.95223,0.95271,0.95271,0.95271
23,3,0.94625,0.94617,0.94598,0.94586,0.94625,0.94625,0.94625
23,4,0.95312,0.9531,0.95219,0.95244,0.95312,0.95312,0.95312
23,5,0.94896,0.94874,0.94867,0.94866,0.94896,0.94896,0.94896
23,6,0.95104,0.95061,0.95038,0.95038,0.95104,0.95104,0.95104
23,7,0.94875,0.94841,0.9481,0.94821,0.94875,0.94875,0.94875
23,8,0.94667,0.94606,0.94582,0.94583,0.94667,0.94667,0.94667
23,9,0.94854,0.94844,0.94809,0.94815,0.94854,0.94854,0.94854
24,0,0.94896,0.94841,0.94822,0.94812,0.94896,0.94896,0.94896
24,1,0.94729,0.94722,0.94634,0.94659,0.94729,0.94729,0.94729
24,2,0.95125,0.95087,0.95086,0.95076,0.95125,0.95125,0.95125
24,3,0.945,0.94494,0.94469,0.94461,0.945,0.945,0.945
24,4,0.95229,0.95222,0.95138,0.95161,0.95229,0.95229,0.95229
24,5,0.94792,0.94768,0.94766,0.94762,0.94792,0.94792,0.94792
24,6,0.95208,0.95154,0.95146,0.95141,0.95208,0.95208,0.95208
24,7,0.94854,0.94814,0.9479,0.94798,0.94854,0.94854,0.94854
24,8,0.9475,0.947,0.94667,0.94671,0.9475,0.9475,0.9475
24,9,0.94729,0.94713,0.9468,0.94684,0.94729,0.94729,0.94729
25,0,0.95104,0.95058,0.9503,0.95028,0.95104,0.95104,0.95104
25,1,0.94979,0.94961,0.94888,0.9491,0.94979,0.94979,0.94979
25,2,0.95146,0.95105,0.95102,0.95095,0.95146,0.95146,0.95146
25,3,0.94729,0.94729,0.94704,0.94694,0.94729,0.94729,0.94729
25,4,0.9525,0.95242,0.95152,0.95179,0.9525,0.9525,0.9525
25,5,0.9475,0.9473,0.94726,0.94724,0.9475,0.9475,0.9475
25,6,0.95229,0.95194,0.95165,0.95167,0.95229,0.95229,0.95229
25,7,0.94958,0.94918,0.94899,0.94904,0.94958,0.94958,0.94958
25,8,0.94813,0.94751,0.94736,0.94732,0.94813,0.94813,0.94813
25,9,0.94833,0.94816,0.94786,0.9479,0.94833,0.94833,0.94833
26,0,0.95021,0.94969,0.94945,0.94941,0.95021,0.95021,0.95021
26,1,0.94958,0.94958,0.94868,0.94895,0.94958,0.94958,0.94958
26,2,0.95333,0.95295,0.95294,0.95284,0.95333,0.95333,0.95333
26,3,0.94708,0.94709,0.9468,0.9467,0.94708,0.94708,0.94708
26,4,0.95229,0.95226,0.95137,0.9516,0.95229,0.95229,0.95229
26,5,0.94875,0.94853,0.94848,0.94846,0.94875,0.94875,0.94875
26,6,0.95292,0.95249,0.95232,0.9523,0.95292,0.95292,0.95292
26,7,0.94958,0.94917,0.94902,0.94906,0.94958,0.94958,0.94958
26,8,0.9475,0.94691,0.94672,0.9467,0.9475,0.9475,0.9475
26,9,0.94771,0.94748,0.94723,0.94725,0.94771,0.94771,0.94771
27,0,0.95125,0.95076,0.95047,0.95045,0.95125,0.95125,0.95125
27,1,0.94833,0.94826,0.94745,0.9477,0.94833,0.94833,0.94833
27,2,0.95396,0.95363,0.95361,0.95353,0.95396,0.95396,0.95396
27,3,0.94792,0.94795,0.94758,0.94754,0.94792,0.94792,0.94792
27,4,0.95271,0.95264,0.95177,0.95201,0.95271,0.95271,0.95271
27,5,0.94937,0.94915,0.94915,0.94911,0.94937,0.94937,0.94937
27,6,0.95333,0.95281,0.95273,0.95267,0.95333,0.95333,0.95333
27,7,0.95042,0.95005,0.94982,0.94989,0.95042,0.95042,0.95042
27,8,0.94854,0.94794,0.94775,0.94776,0.94854,0.94854,0.94854
27,9,0.94917,0.94898,0.94873,0.94874,0.94917,0.94917,0.94917
28,0,0.95167,0.95125,0.95099,0.95095,0.95167,0.95167,0.95167
28,1,0.94937,0.94929,0.94846,0.9487,0.94937,0.94937,0.94937
28,2,0.95417,0.95383,0.95384,0.95372,0.95417,0.95417,0.95417
28,3,0.94687,0.94689,0.94659,0.94652,0.94687,0.94687,0.94687
28,4,0.95333,0.95336,0.95246,0.95271,0.95333,0.95333,0.95333
