round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
13,9,0.8632,0.87096,0.86279,0.86098,0.8632,0.8632,0.8632
14,0,0.8756,0.87506,0.87555,0.8739,0.8756,0.8756,0.8756
14,1,0.8778,0.87667,0.87774,0.87638,0.8778,0.8778,0.8778
14,2,0.8766,0.87558,0.87657,0.87515,0.8766,0.8766,0.8766
14,3,0.8768,0.87579,0.87677,0.87535,0.8768,0.8768,0.8768
14,4,0.8777,0.87662,0.87761,0.87636,0.8777,0.8777,0.8777
14,5,0.8753,0.87484,0.87527,0.87363,0.8753,0.8753,0.8753
14,6,0.8736,0.87389,0.87357,0.87179,0.8736,0.8736,0.8736
14,7,0.8774,0.87629,0.87733,0.87605,0.8774,0.8774,0.8774
14,8,0.8777,0.87661,0.87765,0.87627,0.8777,0.8777,0.8777
14,9,0.8773,0.87612,0.87723,0.87586,0.8773,0.8773,0.8773
15,0,0.8654,0.87691,0.86491,0.86166,0.8654,0.8654,0.8654
15,1,0.8657,0.87752,0.86517,0.86202,0.8657,0.8657,0.8657
15,2,0.8658,0.87779,0.86516,0.862,0.8658,0.8658,0.8658
15,3,0.8646,0.87693,0.86407,0.86078,0.8646,0.8646,0.8646
15,4,0.8619,0.87597,0.86139,0.85757,0.8619,0.8619,0.8619
15,5,0.8717,0.87704,0.87133,0.8691,0.8717,0.8717,0.8717
15,6,0.8656,0.87642,0.86518,0.86198,0.8656,0.8656,0.8656
15,7,0.862,0.87612,0.86143,0.85773,0.862,0.862,0.862
15,8,0.8657,0.87748,0.86519,0.86201,0.8657,0.8657,0.8657
15,9,0.8636,0.87615,0.86311,0.85967,0.8636,0.8636,0.8636
16,0,0.8712,0.87437,0.87083,0.86837,0.8712,0.8712,0.8712
16,1,0.8724,0.87515,0.87196,0.8697,0.8724,0.8724,0.8724
16,2,0.8713,0.8745,0.87094,0.8685,0.8713,0.8713,0.8713
16,3,0.8723,0.87461,0.87184,0.86962,0.8723,0.8723,0.8723
16,4,0.8724,0.87599,0.87193,0.86967,0.8724,0.8724,0.8724
16,5,0.8713,0.87428,0.87093,0.8685,0.8713,0.8713,0.8713
16,6,0.8715,0.87471,0.87115,0.86867,0.8715,0.8715,0.8715
16,7,0.8708,0.87357,0.87036,0.868,0.8708,0.8708,0.8708
16,8,0.872,0.87462,0.87151,0.86927,0.872,0.872,0.872
16,9,0.8717,0.87474,0.87125,0.86898,0.8717,0.8717,0.8717
17,0,0.8792,0.87989,0.8793,0.87733,0.8792,0.8792,0.8792
17,1,0.8786,0.87972,0.8787,0.87671,0.8786,0.8786,0.8786
17,2,0.8797,0.88125,0.87976,0.87783,0.8797,0.8797,0.8797
17,3,0.8779,0.88026,0.87795,0.8759,0.8779,0.8779,0.8779
17,4,0.8791,0.87995,0.87919,0.87721,0.8791,0.8791,0.8791
