round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
14,0,0.89973,0.44986,0.5,0.47361,0.89973,0.89973,0.89973
14,1,0.24324,0.12162,0.5,0.19565,0.24324,0.24324,0.24324
14,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,3,0.73595,0.61083,0.72141,0.61316,0.73595,0.73595,0.73595
14,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,5,0.84951,0.42476,0.5,0.45932,0.84951,0.84951,0.84951
14,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
14,7,0.71332,0.79256,0.5264,0.46752,0.71332,0.71332,0.71332
14,8,0.48428,0.24214,0.5,0.32627,0.48428,0.48428,0.48428
14,9,0.86788,0.43394,0.5,0.46463,0.86788,0.86788,0.86788
15,0,0.89973,0.44986,0.5,0.47361,0.89973,0.89973,0.89973
15,1,0.24324,0.12162,0.5,0.19565,0.24324,0.24324,0.24324
15,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,3,0.74248,0.61401,0.72513,0.61859,0.74248,0.74248,0.74248
15,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,5,0.84951,0.42476,0.5,0.45932,0.84951,0.84951,0.84951
15,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
15,7,0.71768,0.79793,0.53409,0.48254,0.71768,0.71768,0.71768
15,8,0.48428,0.24214,0.5,0.32627,0.48428,0.48428,0.48428
15,9,0.86788,0.43394,0.5,0.46463,0.86788,0.86788,0.86788
16,0,0.89973,0.44986,0.5,0.47361,0.89973,0.89973,0.89973
16,1,0.24324,0.12162,0.5,0.19565,0.24324,0.24324,0.24324
16,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,3,0.74641,0.61597,0.72737,0.62189,0.74641,0.74641,0.74641
16,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,5,0.84951,0.42476,0.5,0.45932,0.84951,0.84951,0.84951
16,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
16,7,0.72494,0.74897,0.55347,0.52227,0.72494,0.72494,0.72494
16,8,0.48428,0.24214,0.5,0.32627,0.48428,0.48428,0.48428
16,9,0.86788,0.43394,0.5,0.46463,0.86788,0.86788,0.86788
17,0,0.89973,0.44986,0.5,0.47361,0.89973,0.89973,0.89973
17,1,0.24324,0.12162,0.5,0.19565,0.24324,0.24324,0.24324
17,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,3,0.74902,0.61731,0.72886,0.6241,0.74902,0.74902,0.74902
17,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,5,0.84951,0.42476,0.5,0.45932,0.84951,0.84951,0.84951
17,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
17,7,0.72252,0.75076,0.54808,0.51216,0.72252,0.72252,0.72252
17,8,0.48428,0.24214,0.5,0.32627,0.48428,0.48428,0.48428
17,9,0.86788,0.43394,0.5,0.46463,0.86788,0.86788,0.86788
18,0,0.89973,0.44986,0.5,0.47361,0.89973,0.89973,0.89973
18,1,0.24324,0.12162,0.5,0.19565,0.24324,0.24324,0.24324
18,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,3,0.75033,0.61799,0.7296,0.62521,0.75033,0.75033,0.75033
18,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,5,0.84951,0.42476,0.5,0.45932,0.84951,0.84951,0.84951
18,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
18,7,0.7322,0.75269,0.56827,0.54812,0.7322,0.7322,0.7322
18,8,0.48428,0.24214,0.5,0.32627,0.48428,0.48428,0.48428
18,9,0.86788,0.43394,0.5,0.46463,0.86788,0.86788,0.86788
19,0,0.89973,0.44986,0.5,0.47361,0.89973,0.89973,0.89973
19,1,0.24324,0.12162,0.5,0.19565,0.24324,0.24324,0.24324
19,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,3,0.75163,0.6169,0.72577,0.62461,0.75163,0.75163,0.75163
19,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,5,0.84968,0.78201,0.50087,0.46123,0.84968,0.84968,0.84968
19,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
19,7,0.73269,0.74781,0.57045,0.5522,0.73269,0.73269,0.73269
19,8,0.48428,0.24214,0.5,0.32627,0.48428,0.48428,0.48428
19,9,0.86788,0.43394,0.5,0.46463,0.86788,0.86788,0.86788
20,0,0.89973,0.44986,0.5,0.47361,0.89973,0.89973,0.89973
20,1,0.24324,0.12162,0.5,0.19565,0.24324,0.24324,0.24324
20,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,3,0.75817,0.6204,0.7295,0.63022,0.75817,0.75817,0.75817
20,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,5,0.84962,0.79982,0.50053,0.46047,0.84962,0.84962,0.84962
20,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
20,7,0.73414,0.74391,0.57469,0.5596,0.73414,0.73414,0.73414
