round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
37,2,0.83991,0.67775,0.55544,0.56296,0.83991,0.83991,0.83991
38,0,0.83772,0.64504,0.52087,0.5042,0.83772,0.83772,0.83772
38,1,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
38,2,0.16009,0.08004,0.5,0.138,0.16009,0.16009,0.16009
39,0,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
39,1,0.6864,0.58782,0.647,0.58309,0.6864,0.6864,0.6864
39,2,0.16009,0.08004,0.5,0.138,0.16009,0.16009,0.16009
40,0,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
40,1,0.8443,0.71218,0.54696,0.54892,0.8443,0.8443,0.8443
40,2,0.72368,0.60201,0.65811,0.60763,0.72368,0.72368,0.72368
41,0,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
41,1,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
41,2,0.43202,0.56624,0.60644,0.41791,0.43202,0.43202,0.43202
42,0,0.17325,0.58111,0.50783,0.155,0.17325,0.17325,0.17325
42,1,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
42,2,0.80702,0.63622,0.6301,0.633,0.80702,0.80702,0.80702
43,0,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
43,1,0.19518,0.55441,0.51534,0.18329,0.19518,0.19518,0.19518
43,2,0.24342,0.56194,0.53852,0.23991,0.24342,0.24342,0.24342
44,0,0.83991,0.67146,0.51109,0.48226,0.83991,0.83991,0.83991
44,1,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
44,2,0.78289,0.61907,0.63792,0.62663,0.78289,0.78289,0.78289
45,0,0.83772,0.41978,0.49869,0.45585,0.83772,0.83772,0.83772
45,1,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
45,2,0.16009,0.08004,0.5,0.138,0.16009,0.16009,0.16009
46,0,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
46,1,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
46,2,0.5,0.57318,0.63028,0.47029,0.5,0.5,0.5
47,0,0.83772,0.41978,0.49869,0.45585,0.83772,0.83772,0.83772
47,1,0.83772,0.41978,0.49869,0.45585,0.83772,0.83772,0.83772
47,2,0.16009,0.08004,0.5,0.138,0.16009,0.16009,0.16009
48,0,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
48,1,0.84211,0.70888,0.52348,0.50673,0.84211,0.84211,0.84211
48,2,0.625,0.59307,0.67143,0.55848,0.625,0.625,0.625
49,0,0.71491,0.59973,0.65843,0.60314,0.71491,0.71491,0.71491
49,1,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
49,2,0.22588,0.56928,0.53362,0.21957,0.22588,0.22588,0.22588
50,0,0.80044,0.63029,0.63173,0.631,0.80044,0.80044,0.80044
50,1,0.83772,0.5872,0.50424,0.4689,0.83772,0.83772,0.83772
50,2,0.25877,0.55701,0.54212,0.25704,0.25877,0.25877,0.25877
