round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
12,3,0.86548,0.76633,0.54549,0.54976,0.86548,0.86548,0.86548
12,4,0.86277,0.70256,0.55085,0.55946,0.86277,0.86277,0.86277
12,5,0.86696,0.74943,0.54576,0.55098,0.86696,0.86696,0.86696
12,6,0.86992,0.73045,0.55441,0.5658,0.86992,0.86992,0.86992
12,7,0.86869,0.74493,0.58956,0.61449,0.86869,0.86869,0.86869
12,8,0.86992,0.75961,0.55857,0.57169,0.86992,0.86992,0.86992
12,9,0.86841,0.72685,0.55754,0.5703,0.86841,0.86841,0.86841
13,0,0.85169,0.72045,0.55299,0.55992,0.85169,0.85169,0.85169
13,1,0.86893,0.69009,0.54789,0.5564,0.86893,0.86893,0.86893
13,2,0.86277,0.70145,0.54635,0.5524,0.86277,0.86277,0.86277
13,3,0.86573,0.76025,0.55,0.5573,0.86573,0.86573,0.86573
13,4,0.86253,0.70071,0.54922,0.55693,0.86253,0.86253,0.86253
13,5,0.86967,0.7551,0.56521,0.58161,0.86967,0.86967,0.86967
13,6,0.8714,0.74963,0.55295,0.56351,0.8714,0.8714,0.8714
13,7,0.86844,0.74523,0.5865,0.61056,0.86844,0.86844,0.86844
13,8,0.86869,0.73348,0.5721,0.59127,0.86869,0.86869,0.86869
13,9,0.86742,0.72171,0.55011,0.55878,0.86742,0.86742,0.86742
14,0,0.8539,0.73363,0.56153,0.57309,0.8539,0.8539,0.8539
14,1,0.86918,0.69181,0.54244,0.54771,0.86918,0.86918,0.86918
14,2,0.86327,0.70592,0.54738,0.55401,0.86327,0.86327,0.86327
14,3,0.86548,0.744,0.55859,0.57098,0.86548,0.86548,0.86548
14,4,0.86179,0.69425,0.5577,0.5698,0.86179,0.86179,0.86179
14,5,0.8677,0.7586,0.54693,0.55285,0.8677,0.8677,0.8677
14,6,0.87041,0.73176,0.55932,0.57331,0.87041,0.87041,0.87041
14,7,0.86795,0.74013,0.58913,0.61368,0.86795,0.86795,0.86795
14,8,0.87066,0.76715,0.55975,0.57354,0.87066,0.87066,0.87066
14,9,0.86939,0.73511,0.55963,0.57352,0.86939,0.86939,0.86939
15,0,0.85415,0.74273,0.55576,0.56412,0.85415,0.85415,0.85415
15,1,0.86943,0.69429,0.53859,0.54131,0.86943,0.86943,0.86943
15,2,0.86277,0.70128,0.5471,0.55359,0.86277,0.86277,0.86277
15,3,0.86425,0.77211,0.53531,0.53202,0.86425,0.86425,0.86425
15,4,0.86179,0.69458,0.54508,0.55039,0.86179,0.86179,0.86179
15,5,0.86819,0.76269,0.54871,0.55576,0.86819,0.86819,0.86819
15,6,0.87115,0.74663,0.55281,0.56329,0.87115,0.87115,0.87115
15,7,0.86819,0.75406,0.57399,0.59384,0.86819,0.86819,0.86819
15,8,0.86967,0.74739,0.56593,0.5827,0.86967,0.86967,0.86967
15,9,0.86767,0.71653,0.56549,0.58185,0.86767,0.86767,0.86767
16,0,0.85489,0.75153,0.55554,0.5637,0.85489,0.85489,0.85489
16,1,0.87017,0.70369,0.53582,0.53643,0.87017,0.87017,0.87017
16,2,0.86327,0.70592,0.54738,0.55401,0.86327,0.86327,0.86327
16,3,0.86499,0.74602,0.55248,0.56139,0.86499,0.86499,0.86499
16,4,0.8613,0.69079,0.55667,0.56827,0.8613,0.8613,0.8613
16,5,0.86918,0.76043,0.55748,0.56984,0.86918,0.86918,0.86918
16,6,0.86893,0.7157,0.56542,0.58198,0.86893,0.86893,0.86893
16,7,0.8677,0.74475,0.57952,0.60125,0.8677,0.8677,0.8677
16,8,0.87041,0.76063,0.56186,0.57674,0.87041,0.87041,0.87041
16,9,0.86816,0.72503,0.55663,0.56892,0.86816,0.86816,0.86816
17,0,0.8539,0.73632,0.5589,0.56906,0.8539,0.8539,0.8539
17,1,0.86918,0.69197,0.54483,0.55157,0.86918,0.86918,0.86918
17,2,0.86475,0.72258,0.54601,0.55162,0.86475,0.86475,0.86475
17,3,0.86573,0.75884,0.55073,0.55849,0.86573,0.86573,0.86573
17,4,0.86203,0.69599,0.55784,0.57003,0.86203,0.86203,0.86203
17,5,0.8677,0.74954,0.55215,0.56142,0.8677,0.8677,0.8677
17,6,0.86967,0.71965,0.57047,0.58914,0.86967,0.86967,0.86967
17,7,0.86844,0.74286,0.59014,0.61512,0.86844,0.86844,0.86844
17,8,0.86918,0.74144,0.56714,0.58439,0.86918,0.86918,0.86918
17,9,0.86915,0.73335,0.55873,0.57214,0.86915,0.86915,0.86915
18,0,0.8544,0.75284,0.55131,0.55685,0.8544,0.8544,0.8544
18,1,0.86967,0.69663,0.54512,0.55199,0.86967,0.86967,0.86967
18,2,0.86475,0.72198,0.54675,0.55284,0.86475,0.86475,0.86475
18,3,0.86524,0.75241,0.55044,0.55807,0.86524,0.86524,0.86524
18,4,0.86154,0.69256,0.55829,0.57066,0.86154,0.86154,0.86154
18,5,0.86869,0.75693,0.5557,0.56705,0.86869,0.86869,0.86869
18,6,0.86918,0.72566,0.55012,0.55908,0.86918,0.86918,0.86918
18,7,0.8677,0.7367,0.59262,0.61786,0.8677,0.8677,0.8677
18,8,0.87017,0.74743,0.57071,0.58964,0.87017,0.87017,0.87017
18,9,0.86841,0.72257,0.56515,0.58148,0.86841,0.86841,0.86841
19,0,0.85489,0.74312,0.56145,0.57298,0.85489,0.85489,0.85489
19,1,0.86992,0.69877,0.54845,0.55725,0.86992,0.86992,0.86992
19,2,0.86401,0.71179,0.55079,0.55936,0.86401,0.86401,0.86401
19,3,0.86573,0.75494,0.55291,0.56204,0.86573,0.86573,0.86573
19,4,0.86228,0.69789,0.55576,0.56695,0.86228,0.86228,0.86228
19,5,0.86746,0.74553,0.55275,0.56239,0.86746,0.86746,0.86746
19,6,0.86869,0.71454,0.56296,0.57844,0.86869,0.86869,0.86869
19,7,0.86696,0.7414,0.57618,0.59658,0.86696,0.86696,0.86696
19,8,0.86918,0.74018,0.56864,0.58653,0.86918,0.86918,0.86918
19,9,0.86841,0.72294,0.56439,0.5804,0.86841,0.86841,0.86841
20,0,0.85514,0.74714,0.56029,0.57118,0.85514,0.85514,0.85514
20,1,0.86992,0.6985,0.55484,0.56699,0.86992,0.86992,0.86992
20,2,0.86401,0.714,0.54632,0.55222,0.86401,0.86401,0.86401
20,3,0.8645,0.74222,0.55074,0.55862,0.8645,0.8645,0.8645
20,4,0.86105,0.68895,0.55504,0.56586,0.86105,0.86105,0.86105
